Time (s)	Throttle (u)	Thrust (N)
54.3990	998	0.964253
54.4100	748	0.740253
54.4220	326	0.980992
54.4330	221	1.427361
54.4460	555	1.553341
54.4570	941	1.182376
54.4690	931	0.795879
54.4800	536	0.809333
54.4930	215	1.212614
54.5040	341	1.579019
54.5150	767	1.464147
54.5280	999	1.017845
54.5390	766	0.780816
54.5510	340	1.029176
54.5620	216	1.472640
54.5750	538	1.597814
54.5860	932	1.239097
54.5980	939	0.833983
54.6090	550	0.802315
54.6220	219	1.175649
54.6330	332	1.524645
54.6450	757	1.388721
54.6570	998	0.958622
54.6690	774	0.738108
54.6800	346	0.961974
54.6920	214	1.411851
54.7040	532	1.579935
54.7160	930	1.260417
54.7270	940	0.869361
54.7400	552	0.869741
54.7510	219	1.257534
54.7620	332	1.607402
54.7740	758	1.478674
54.7860	998	1.029780
54.7980	771	0.765820
54.8090	343	0.952096
54.8210	215	1.400297
54.8330	539	1.560738
54.8450	934	1.203138
54.8560	936	0.806405
54.8690	543	0.800639
54.8800	216	1.185683
54.8920	340	1.559375
54.9030	770	1.463946
54.9160	998	1.021511
54.9270	758	0.784749
54.9390	331	1.032148
54.9500	220	1.471187
54.9630	557	1.588271
54.9740	944	1.226984
54.9860	925	0.827323
54.9980	522	0.812439
55.0100	211	1.189527
55.0210	359	1.521024
55.0320	791	1.361768
55.0450	997	0.930686
55.0560	733	0.735672
55.0680	311	0.985954
55.0790	230	1.422132
55.0920	587	1.539686
55.1030	959	1.196009
55.1150	905	0.842074
55.1270	489	0.900783
55.1390	204	1.308578
55.1500	388	1.609972
55.1620	823	1.416925
55.1740	992	0.968231
55.1860	696	0.759473
55.1970	285	1.002984
55.2100	248	1.412544
55.2210	629	1.456169
55.2330	975	1.071460
55.2440	875	0.735985
55.2570	447	0.826362
55.2680	201	1.263032
55.2800	430	1.556849
55.2910	861	1.352918
55.3030	981	0.938240
55.3150	646	0.822630
55.3260	256	1.147020
55.3390	276	1.552871
55.3500	682	1.547306
55.3620	990	1.118459
55.3730	831	0.781241
55.3860	396	0.901700
55.3970	203	1.326301
55.4090	485	1.529025
55.4200	903	1.236348
55.4330	958	0.828128
55.4440	584	0.770938
55.4560	228	1.129387
55.4680	317	1.534925
55.4800	745	1.506610
55.4910	998	1.083640
55.5030	773	0.820395
55.5150	340	1.024662
55.5270	218	1.465242
55.5380	554	1.609190
55.5510	945	1.259412
55.5620	920	0.848242
55.5730	510	0.819412
55.5850	207	1.193483
55.5970	376	1.523505
55.6090	814	1.350437
55.6200	994	0.915824
55.6320	699	0.738711
55.6440	284	1.007364
55.6560	250	1.458828
55.6670	637	1.555128
55.6800	979	1.175761
55.6910	863	0.833670
55.7030	429	0.940519
55.7140	201	1.365724
55.7270	454	1.613145
55.7380	883	1.359489
55.7500	969	0.916897
55.7610	608	0.791431
55.7740	236	1.100133
55.7850	304	1.490407
55.7970	729	1.435630
55.8090	997	1.011632
55.8210	783	0.748835
55.8320	346	0.938798
55.8430	216	1.382977
55.8560	551	1.575086
55.8670	945	1.276352
55.8790	919	0.887441
55.8910	506	0.893364
55.9030	206	1.290901
55.9140	385	1.614956
55.9260	824	1.444614
55.9380	991	0.993575
55.9500	681	0.778916
55.9610	272	1.025846
55.9730	262	1.437418
55.9850	663	1.454962
55.9970	987	1.059660
56.0080	839	0.755875
56.0210	399	0.884357
56.0320	204	1.316825
56.0440	491	1.578282
56.0550	911	1.329609
56.0680	950	0.918349
56.0790	561	0.873786
56.0910	219	1.232414
56.1020	342	1.589009
56.1150	780	1.489692
56.1260	998	1.043032
56.1370	728	0.777106
56.1500	301	0.975338
56.1610	240	1.389570
56.1730	619	1.473914
56.1840	975	1.096445
56.1970	870	0.759674
56.2080	434	0.844375
56.2200	201	1.265557
56.2310	457	1.555665
56.2440	888	1.337609
56.2550	965	0.906437
56.2670	592	0.800304
56.2790	229	1.144741
56.2910	321	1.531327
56.3020	756	1.467477
56.3140	998	1.037646
56.3260	750	0.769306
56.3380	316	0.948408
56.3490	231	1.375803
56.3620	600	1.513403
56.3730	968	1.138170
56.3850	882	0.778782
56.3960	447	0.838073
56.4090	201	1.263345
56.4200	447	1.560626
56.4310	882	1.346839
56.4430	968	0.912717
56.4550	599	0.796125
56.4670	230	1.143780
56.4780	319	1.526455
56.4910	754	1.468684
56.5020	998	1.039814
56.5140	749	0.769262
56.5250	314	0.948542
56.5380	233	1.385458
56.5490	607	1.508375
56.5610	971	1.135064
56.5720	875	0.785978
56.5850	437	0.851125
56.5960	201	1.272776
56.6080	460	1.558950
56.6200	893	1.337073
56.6320	961	0.901297
56.6430	580	0.795320
56.6550	223	1.156519
56.6670	335	1.537585
56.6780	776	1.454135
56.6900	998	1.027589
56.7020	723	0.775028
56.7140	295	0.974020
56.7250	246	1.408231
56.7370	638	1.509492
56.7490	982	1.118995
56.7610	849	0.777084
56.7720	404	0.873630
56.7840	204	1.295974
56.7960	497	1.547709
56.8080	919	1.307036
56.8190	941	0.893051
56.8320	536	0.820820
56.8430	210	1.199361
56.8550	372	1.547083
56.8660	818	1.425886
56.8790	991	0.984457
56.8900	673	0.769552
56.9020	263	1.012616
56.9130	275	1.439564
56.9260	693	1.486697
56.9370	994	1.069515
56.9480	800	0.775944
56.9610	354	0.935602
56.9730	216	1.372272
56.9840	560	1.554749
56.9950	954	1.249489
57.0080	902	0.841224
57.0190	469	0.816641
57.0310	201	1.187762
57.0430	434	1.492016
57.0550	876	1.301382
57.0660	969	0.886726
57.0780	597	0.757730
57.0900	228	1.073873
57.1020	327	1.492016
57.1130	770	1.485155
57.1250	998	1.078812
57.1370	723	0.830497
57.1490	292	1.044440
57.1600	250	1.462270
57.1730	650	1.553609
57.1840	986	1.179426
57.1960	834	0.813579
57.2070	385	0.869182
57.2190	208	1.276128
57.2310	527	1.497983
57.2420	938	1.220927
57.2540	920	0.827368
57.2660	496	0.802539
57.2780	203	1.186309
57.2890	413	1.532757
57.3020	859	1.400096
57.3130	976	0.982222
57.3250	615	0.838162
57.3360	234	1.151714
57.3490	317	1.549519
57.3600	759	1.507660
57.3720	998	1.079460
57.3830	730	0.792750
57.3960	296	0.967919
57.4070	248	1.373635
57.4190	648	1.469824
57.4310	986	1.103731
57.4430	832	0.768591
57.4540	381	0.870635
57.4660	209	1.307908
57.4780	535	1.555084
57.4890	943	1.291348
57.5010	913	0.902616
57.5130	482	0.890369
57.5250	201	1.275011
57.5360	430	1.598239
57.5480	875	1.408924
57.5600	968	0.951895
57.5720	590	0.790113
57.5830	224	1.088109
57.5950	339	1.467410
57.6070	788	1.392654
57.6190	995	0.976054
57.6300	696	0.761998
57.6430	273	0.997352
57.6540	269	1.424635
57.6660	689	1.513649
57.6770	995	1.138640
57.6900	793	0.816775
57.7010	343	0.984166
57.7130	223	1.419964
57.7240	587	1.578684
57.7370	968	1.238650
57.7480	875	0.836665
57.7590	428	0.849516
57.7720	202	1.254271
57.7830	488	1.527505
57.7950	918	1.261937
57.8060	938	0.853181
57.8190	522	0.801377
57.8300	206	1.176275
57.8420	398	1.540311
57.8540	850	1.422624
57.8660	979	0.992390
57.8770	618	0.788526
57.8890	233	1.053760
57.9010	322	1.463745
57.9130	769	1.437306
57.9240	997	1.020661
57.9360	711	0.765820
57.9480	280	0.981283
57.9600	263	1.413192
57.9710	682	1.525852
57.9840	994	1.172855
57.9950	795	0.843191
58.0070	343	0.975383
58.0180	223	1.402063
58.0310	592	1.575153
58.0420	970	1.254338
58.0530	867	0.852399
58.0650	416	0.853449
58.0770	203	1.232928
58.0890	505	1.493692
58.1000	930	1.240169
58.1130	925	0.839682
58.1240	497	0.794426
58.1360	202	1.172051
58.1470	425	1.531416
58.1600	875	1.398129
58.1710	966	0.989731
58.1830	580	0.853650
58.1950	219	1.171850
58.2070	354	1.551977
58.2180	809	1.470762
58.2300	991	1.030271
58.2420	661	0.788012
58.2540	251	1.011744
58.2650	296	1.400364
58.2770	738	1.410868
58.2890	999	1.023209
58.3000	737	0.754422
58.3120	296	0.940497
58.3240	252	1.376719
58.3360	663	1.516577
58.3470	991	1.171470
58.3590	806	0.838744
58.3710	351	0.965036
58.3830	221	1.390039
58.3940	588	1.564157
58.4060	970	1.245354
58.4180	866	0.851996
58.4300	412	0.860355
58.4410	204	1.252595
58.4540	516	1.507749
58.4650	937	1.239678
58.4770	915	0.846230
58.4880	478	0.826295
58.5010	201	1.211049
58.5120	449	1.543038
58.5240	895	1.382686
58.5350	952	0.955336
58.5480	545	0.835458
58.5590	209	1.186510
58.5700	388	1.539551
58.5830	846	1.417886
58.5940	978	0.987228
58.6060	611	0.796952
58.6170	228	1.064710
58.6300	336	1.477065
58.6410	792	1.462136
58.6530	994	1.028461
58.6650	674	0.807366
58.6770	256	1.045938
58.6880	292	1.463745
58.7000	735	1.507638
58.7120	998	1.115017
58.7240	733	0.805355
58.7350	291	0.943469
58.7470	257	1.344336
58.7590	677	1.446604
58.7710	994	1.089718
58.7820	787	0.778738
58.7950	331	0.899219
58.8060	231	1.336447
58.8170	620	1.536110
58.8290	982	1.238493
58.8410	835	0.878368
58.8530	375	0.955247
58.8640	213	1.368495
58.8760	565	1.577254
58.8880	963	1.290163
58.9000	877	0.876647
58.9110	422	0.847437
58.9240	203	1.238136
58.9350	513	1.510409
58.9470	938	1.255970
58.9580	911	0.854030
58.9710	469	0.822854
58.9820	201	1.204635
58.9940	465	1.532132
59.0060	909	1.369702
59.0180	940	0.951626
59.0290	515	0.846476
59.0410	204	1.204345
59.0530	421	1.551262
59.0650	877	1.403515
59.0760	962	0.973103
59.0870	561	0.814406
59.1000	212	1.111263
59.1110	382	1.510878
59.1230	843	1.433820
59.1350	978	0.993619
59.1470	605	0.814629
59.1580	225	1.102390
59.1700	347	1.500866
59.1820	809	1.482808
59.1940	989	1.071281
59.2050	646	0.798069
59.2170	240	1.016124
59.2290	317	1.436927
59.2410	774	1.429730
59.2520	996	1.027209
59.2650	685	0.783833
59.2760	259	0.995608
59.2880	292	1.421327
59.2990	739	1.511191
59.3110	998	1.143601
59.3230	720	0.850097
59.3340	279	1.034719
59.3470	271	1.456370
59.3580	706	1.544781
59.3700	998	1.158284
59.3810	752	0.819971
59.3940	300	0.942106
59.4050	253	1.342571
59.4170	674	1.452973
59.4280	995	1.093987
59.4410	780	0.780771
59.4520	321	0.902996
59.4640	239	1.325251
59.4760	645	1.521382
59.4880	989	1.212859
59.4990	806	0.865428
59.5110	343	0.969371
59.5230	228	1.384005
59.5350	617	1.554257
59.5460	983	1.234359
59.5570	828	0.849650
59.5700	363	0.880021
59.5810	219	1.286654
59.5930	592	1.501201
59.6050	975	1.189840
59.6170	848	0.823546
59.6280	383	0.865316
59.6400	213	1.280553
59.6520	569	1.535417
59.6640	967	1.280106
59.6750	864	0.876870
59.6870	401	0.866925
59.6990	208	1.272865
59.7110	549	1.520935
59.7220	959	1.259009
59.7350	879	0.865204
59.7460	418	0.841314
59.7580	205	1.221441
59.7690	531	1.526679
59.7820	951	1.310567
59.7930	890	0.892805
59.8040	432	0.875820
59.8170	203	1.259993
59.8290	516	1.556380
59.8400	943	1.328335
59.8510	900	0.912025
59.8640	445	0.828687
59.8750	202	1.183404
59.8870	503	1.474182
59.8980	937	1.260417
59.9110	908	0.864646
59.9220	456	0.812841
59.9340	201	1.181839
59.9460	493	1.515035
59.9580	931	1.353097
59.9690	914	0.959806
59.9810	464	0.891196
59.9930	201	1.259099
60.0050	485	1.562124
60.0160	927	1.350616
60.0280	918	0.920495
60.0400	471	0.828016
60.0520	201	1.167380
60.0630	480	1.474919
60.0750	924	1.279503
60.0870	921	0.874256
60.0980	475	0.810048
60.1100	201	1.177504
60.1220	477	1.499369
60.1340	923	1.343465
60.1450	922	0.936362
60.1580	476	0.807522
60.1690	201	1.133008
60.1810	476	1.462650
60.1920	922	1.289694
60.2050	922	0.884759
60.2160	475	0.807679
60.2280	201	1.156362
60.2390	478	1.506073
60.2520	924	1.370954
60.2630	920	0.969706
60.2750	472	0.885474
60.2870	201	1.236750
60.2990	482	1.557587
60.3100	926	1.371892
60.3210	917	0.948989
60.3340	467	0.833804
60.3450	201	1.162843
60.3570	488	1.480283
60.3680	930	1.279391
60.3810	913	0.880781
60.3920	459	0.816283
60.4040	201	1.168877
60.4160	497	1.504397
60.4280	936	1.340515
60.4390	906	0.929591
60.4510	450	0.847102
60.4630	202	1.215474
60.4750	508	1.518141
60.4860	942	1.311305
60.4990	898	0.903912
60.5100	438	0.830273
60.5220	203	1.174889
60.5330	522	1.496798
60.5460	949	1.315618
60.5570	888	0.908292
60.5680	424	0.879440
60.5800	205	1.246874
60.5930	538	1.532020
60.6040	957	1.312244
60.6150	876	0.903108
60.6280	408	0.833670
60.6390	208	1.180677
60.6510	557	1.451811
60.6620	965	1.214357
60.6750	861	0.833894
60.6860	390	0.823703
60.6980	213	1.217061
60.7090	578	1.496530
60.7220	973	1.272843
60.7330	844	0.905722
60.7450	371	0.923557
60.7570	219	1.309003
60.7690	601	1.533964
60.7800	981	1.258160
60.7920	824	0.866389
60.8040	351	0.878748
60.8160	228	1.270474
60.8270	628	1.479657
60.8380	988	1.164340
60.8510	801	0.818295
60.8620	330	0.893743
60.8740	239	1.307841
60.8860	656	1.506453
60.8980	994	1.201417
60.9090	775	0.837358
60.9210	309	0.914125
60.9330	253	1.329743
60.9450	687	1.469019
60.9560	997	1.133812
60.9690	746	0.811076
60.9800	287	0.920003
60.9920	270	1.335240
61.0030	719	1.499190
61.0160	998	1.166821
61.0270	713	0.851303
61.0390	267	1.019097
61.0500	292	1.422802
61.0630	753	1.500285
61.0740	997	1.127912
61.0850	677	0.821178
61.0980	248	0.971852
61.1090	317	1.358796
61.1210	787	1.392341
61.1320	991	1.010873
61.1450	638	0.773664
61.1560	231	0.990357
61.1680	347	1.400699
61.1790	823	1.442111
61.1920	981	1.055480
61.2030	596	0.827592
61.2150	217	1.095306
61.2270	382	1.476707
61.2390	857	1.423272
61.2500	965	1.010694
61.2620	552	0.806763
61.2740	206	1.068107
61.2860	421	1.455297
61.2970	890	1.421305
61.3100	944	1.039970
61.3210	506	0.889855
61.3330	201	1.196925
61.3440	465	1.533964
61.3570	921	1.386597
61.3680	917	0.965170
61.3790	459	0.837827
61.3910	202	1.154619
61.4030	513	1.464751
61.4150	948	1.270362
61.4260	884	0.880848
61.4390	412	0.833983
61.4500	209	1.208881
61.4620	565	1.508308
61.4730	971	1.297069
61.4860	844	0.899912
61.4970	366	0.877228
61.5090	223	1.277626
61.5200	620	1.495882
61.5330	988	1.216547
61.5440	797	0.851750
61.5560	323	0.891956
61.5680	246	1.292867
61.5800	677	1.508532
61.5910	997	1.210960
61.6020	745	0.868534
61.6150	283	0.982669
61.6270	277	1.392587
61.6380	735	1.507928
61.6490	998	1.151758
61.6620	686	0.820708
61.6730	250	0.961058
61.6850	318	1.341386
61.6970	792	1.382999
61.7090	989	1.010113
61.7200	624	0.775698
61.7320	224	0.996033
61.7440	367	1.404164
61.7560	846	1.437172
61.7670	969	1.048686
61.7800	558	0.836062
61.7910	207	1.119018
61.8030	424	1.497536
61.8140	895	1.407493
61.8270	939	0.984010
61.8380	491	0.822965
61.8500	201	1.122415
61.8610	488	1.487613
61.8730	937	1.357947
61.8850	897	0.937971
61.8960	425	0.871261
61.9090	207	1.232526
61.9200	559	1.529249
61.9320	970	1.310210
61.9430	843	0.906460
61.9560	362	0.862210
61.9670	226	1.218044
61.9790	633	1.446380
61.9900	991	1.163022
62.0030	780	0.810629
62.0140	306	0.887977
62.0260	259	1.301583
62.0380	708	1.493625
62.0500	999	1.178845
62.0610	708	0.873093
62.0730	259	1.027746
62.0850	307	1.428211
62.0970	781	1.501916
62.1080	991	1.121409
62.1190	629	0.828128
62.1320	224	1.011051
62.1430	367	1.425752
62.1550	850	1.439363
62.1670	966	1.021108
62.1790	547	0.826228
62.1900	204	1.107843
62.2020	440	1.479791
62.2140	909	1.403448
62.2260	925	0.988099
62.2370	464	0.820082
62.2500	202	1.124850
62.2610	522	1.446581
62.2730	956	1.260350
62.2840	867	0.866434
62.2970	386	0.838408
62.3080	218	1.210490
62.3200	610	1.490787
62.3310	987	1.263166
62.3440	795	0.880781
62.3550	316	0.904091
62.3670	254	1.310970
62.3790	699	1.482898
62.3910	998	1.162664
62.4020	711	0.832665
62.4130	259	0.948274
62.4260	309	1.356986
62.4370	786	1.484373
62.4490	989	1.143311
62.4600	618	0.874680
62.4730	220	1.093384
62.4840	382	1.487345
62.4960	865	1.473914
62.5080	957	1.069716
62.5200	522	0.843191
62.5310	201	1.085271
62.5430	469	1.432546
62.5550	929	1.316266
62.5670	902	0.921232
62.5780	428	0.834833
62.5910	207	1.180275
62.6020	567	1.493714
62.6140	975	1.310590
62.6250	827	0.911220
62.6370	343	0.897252
62.6490	238	1.299326
62.6600	669	1.494653
62.6720	997	1.194087
62.6840	736	0.850991
62.6960	273	0.940854
62.7070	294	1.340671
62.7200	769	1.497961
62.7310	992	1.172431
62.7430	633	0.882904
62.7540	224	1.073426
62.7670	373	1.469176
62.7780	859	1.479389
62.7900	959	1.075684
62.8010	525	0.839749
62.8140	201	1.087729
62.8250	470	1.434267
62.8370	932	1.319842
62.8490	898	0.920897
62.8610	420	0.832911
62.8720	209	1.193997
62.8830	580	1.512040
62.8960	980	1.317496
62.9070	813	0.913745
62.9190	327	0.911377
62.9310	248	1.317272
62.9430	693	1.499838
62.9540	998	1.185259
62.9660	708	0.845739
62.9780	255	0.956230
62.9900	317	1.371646
63.0010	801	1.489647
63.0130	983	1.137030
63.0250	591	0.877921
63.0370	211	1.110637
63.0480	413	1.497067
63.0610	894	1.460236
63.0720	934	1.044038
63.0840	473	0.858611
63.0950	201	1.143936
63.1080	526	1.454068
63.1190	961	1.275011
63.1310	853	0.893587
63.1420	365	0.863662
63.1550	229	1.248349
63.1660	650	1.506006
63.1770	995	1.250696
63.1900	746	0.872982
63.2010	277	0.930663
63.2130	292	1.343800
63.2240	770	1.455029
63.2370	991	1.102010
63.2480	623	0.823323
63.2600	219	1.005107
63.2710	388	1.411226
63.2840	876	1.449956
63.2950	947	1.082924
63.3070	494	0.902482
63.3190	201	1.193416
63.3310	508	1.518745
63.3420	954	1.364852
63.3540	865	0.950084
63.3660	375	0.871372
63.3780	225	1.228079
63.3890	640	1.468505
63.4020	994	1.188701
63.4130	752	0.844465
63.4240	279	0.935155
63.4360	291	1.339040
63.4480	770	1.482607
63.4600	991	1.143221
63.4710	619	0.834408
63.4830	218	0.985261
63.4950	395	1.358885
63.5070	882	1.350728
63.5180	941	0.963426
63.5310	482	0.796818
63.5420	201	1.094188
63.5540	525	1.456705
63.5650	962	1.340090
63.5780	849	0.926842
63.5890	357	0.868311
63.6010	234	1.259099
63.6120	666	1.484105
63.6250	997	1.204680
63.6360	723	0.854969
63.6480	261	0.933770
63.6600	314	1.330123
63.6710	801	1.477020
63.6830	982	1.148451
63.6940	580	0.878569
63.7070	208	1.097339
63.7180	433	1.482115
63.7300	912	1.427116
63.7420	915	1.019566
63.7540	437	0.849046
63.7650	207	1.145456
63.7770	577	1.446514
63.7890	981	1.231051
63.8010	803	0.864199
63.8120	314	0.881988
63.8240	261	1.272977
63.8360	726	1.479501
63.8480	997	1.176722
63.8590	660	0.834341
63.8720	230	0.960186
63.8830	366	1.359556
63.8950	859	1.390218
63.9060	955	1.008973
63.9190	506	0.800527
63.9300	201	1.064018
63.9410	506	1.437843
63.9530	955	1.353589
63.9650	858	0.983250
63.9770	364	0.930797
63.9880	231	1.294030
64.0010	664	1.521918
64.0120	997	1.250226
64.0240	720	0.880178
64.0350	257	0.942441
64.0480	321	1.334525
64.0590	813	1.438513
64.0710	977	1.058766
64.0830	560	0.818160
64.0950	204	1.050586
64.1060	457	1.435742
64.1180	929	1.385972
64.1300	893	0.990491
64.1420	404	0.838386
64.1530	216	1.148317
64.1650	619	1.430267
64.1770	992	1.197193
64.1890	759	0.838364
64.2000	280	0.891330
64.2120	294	1.293605
64.2240	780	1.449330
64.2350	987	1.134527
64.2470	595	0.870210
64.2590	210	1.090188
64.2710	427	1.469153
64.2820	911	1.415159
64.2940	913	1.003363
64.3060	430	0.846588
64.3180	209	1.152473
64.3290	594	1.481110
64.3420	987	1.302299
64.3530	780	0.913231
64.3650	293	0.944184
64.3760	281	1.335665
64.3890	763	1.492977
64.4000	991	1.154351
64.4120	611	0.836442
64.4230	213	0.984904
64.4360	415	1.387626
64.4470	903	1.406689
64.4580	919	0.998894
64.4710	438	0.844621
64.4830	208	1.155714
64.4940	587	1.478495
64.5050	986	1.303863
64.5180	783	0.912606
64.5290	295	0.879440
64.5410	281	1.231677
64.5530	763	1.392051
64.5650	990	1.069091
64.5760	608	0.800371
64.5880	212	0.986758
64.6000	421	1.381368
64.6120	908	1.401191
64.6230	914	1.017979
64.6350	429	0.864109
64.6470	210	1.193483
64.6590	600	1.489267
64.6700	989	1.277000
64.6830	769	0.894123
64.6940	284	0.908047
64.7060	292	1.293359
64.7170	781	1.475947
64.7290	986	1.164475
64.7410	586	0.874948
64.7520	207	1.071035
64.7640	443	1.451163
64.7760	924	1.414422
64.7880	896	1.012772
64.7990	403	0.847102
64.8120	218	1.142752
64.8230	631	1.423093
64.8350	995	1.188656
64.8460	737	0.834989
64.8590	263	0.899420
64.8700	317	1.297382
64.8820	815	1.436368
64.8940	974	1.096982
64.9060	544	0.816261
64.9170	202	1.015275
64.9290	485	1.385569
64.9410	948	1.297650
64.9530	863	0.919690
64.9640	362	0.841537
64.9760	236	1.188276
64.9880	682	1.458493
64.9990	998	1.225911
65.0110	686	0.897632
65.0230	237	1.013331
65.0350	360	1.405348
65.0460	861	1.449330
65.0580	949	1.067973
65.0700	485	0.834386
65.0820	202	1.067146
65.0930	547	1.428613
65.1050	975	1.309338
65.1170	810	0.920048
65.1290	312	0.905588
65.1400	269	1.285760
65.1530	749	1.473623
65.1640	992	1.165056
65.1760	613	0.848935
65.1870	212	0.980188
65.2000	425	1.332469
65.2110	914	1.307238
65.2230	905	0.939335
65.2350	411	0.816350
65.2470	216	1.137455
65.2580	629	1.442380
65.2690	995	1.258048
65.2820	733	0.885095
65.2930	259	0.893498
65.3050	326	1.253176
65.3160	828	1.364830
65.3290	967	1.017488
65.3400	522	0.786560
65.3520	201	1.021935
65.3640	514	1.397347
65.3760	964	1.337587
65.3870	833	0.953191
65.3990	331	0.882681
65.4110	256	1.254361
65.4230	729	1.457621
65.4340	995	1.154284
65.4460	631	0.831503
65.4580	216	0.966309
65.4700	413	1.366327
65.4810	908	1.422579
65.4940	910	1.067281
65.5050	417	0.898481
65.5170	215	1.203026
65.5280	628	1.497603
65.5410	995	1.284017
65.5520	730	0.898280
65.5630	256	0.908024
65.5750	332	1.290588
65.5870	836	1.414936
65.5990	962	1.050363
65.6100	508	0.821982
65.6230	201	1.079371
65.6340	533	1.437865
65.6460	972	1.327642
65.6570	814	0.943067
65.6700	312	0.866456
65.6810	271	1.203339
65.6930	757	1.396923
65.7050	990	1.090724
65.7170	596	0.800371
65.7280	208	0.979920
65.7400	449	1.375289
65.7520	932	1.387045
65.7640	881	1.002648
65.7750	377	0.878278
65.7870	231	1.229174
65.7990	678	1.476774
65.8100	999	1.224838
65.8220	677	0.872490
65.8340	231	0.954420
65.8460	378	1.337922
65.8570	882	1.433284
65.8690	931	1.088534
65.8810	445	0.891956
65.8930	209	1.169190
65.9040	603	1.481870
65.9160	992	1.298477
65.9280	748	0.910684
65.9400	265	0.908360
65.9510	322	1.283973
65.9640	828	1.415606
65.9750	964	1.055413
65.9870	511	0.828106
65.9980	201	1.067124
66.0110	536	1.429350
66.0220	974	1.325787
66.0340	806	0.935133
66.0460	304	0.868132
66.0570	280	1.201752
66.0690	774	1.378641
66.0800	985	1.073560
66.0930	571	0.801913
66.1040	203	0.986066
66.1160	478	1.375244
66.1270	950	1.360159
66.1400	853	0.977014
66.1510	345	0.842476
66.1630	250	1.163067
66.1750	723	1.388676
66.1870	995	1.123599
66.1980	624	0.823614
66.2100	213	0.950286
66.2220	430	1.346728
66.2340	923	1.392788
66.2450	889	1.026181
66.2570	384	0.882770
66.2690	229	1.205082
66.2810	677	1.457621
66.2920	998	1.215228
66.3050	669	0.860936
66.3160	226	0.937346
66.3270	392	1.324781
66.3390	896	1.420836
66.3510	917	1.079081
66.3630	420	0.897543
66.3740	216	1.187270
66.3870	639	1.477266
66.3980	997	1.272351
66.4100	706	0.891263
66.4210	241	0.916047
66.4340	362	1.293225
66.4450	872	1.387156
66.4570	936	1.018896
66.4680	450	0.814138
66.4810	209	1.082545
66.4920	608	1.420724
66.5040	993	1.263255
66.5160	734	0.885184
66.5280	254	0.882100
66.5390	341	1.237510
66.5510	851	1.343912
66.5630	949	0.998179
66.5750	473	0.781330
66.5860	204	1.037155
66.5970	584	1.394241
66.6100	989	1.278967
66.6210	754	0.902191
66.6330	265	0.892671
66.6450	326	1.280643
66.6570	837	1.401280
66.6680	957	1.054274
66.6800	489	0.807165
66.6920	203	1.043725
66.7040	569	1.401549
66.7150	986	1.312422
66.7270	766	0.959962
66.7390	272	0.959024
66.7510	317	1.330525
66.7620	828	1.459096
66.7750	962	1.118146
66.7860	498	0.847057
66.7980	202	1.050273
66.8090	562	1.412544
66.8220	984	1.312646
66.8330	771	0.923869
66.8450	275	0.911846
66.8570	315	1.288979
66.8690	825	1.439363
66.8800	963	1.112492
66.8910	499	0.834967
66.9040	202	1.026360
66.9150	562	1.345543
66.9270	984	1.215139
66.9380	769	0.864288
66.9510	273	0.864623
66.9620	317	1.236281
66.9740	829	1.407181
66.9860	960	1.093764
66.9980	493	0.825938
67.0090	202	1.027478
67.0210	571	1.366797
67.0330	987	1.229755
67.0450	760	0.870568
67.0560	267	0.869786
67.0680	326	1.251590
67.0800	840	1.415852
67.0920	954	1.093160
67.1030	479	0.824061
67.1150	204	1.035635
67.1270	587	1.376317
67.1380	991	1.238516
67.1500	743	0.869093
67.1620	257	0.878166
67.1740	341	1.250673
67.1850	856	1.410421
67.1980	944	1.098457
67.2090	457	0.875015
67.2210	208	1.129655
67.2320	611	1.435429
67.2450	995	1.269245
67.2560	719	0.903063
67.2680	244	0.904873
67.2790	363	1.277581
67.2920	877	1.420187
67.3030	928	1.100893
67.3150	430	0.887128
67.3270	216	1.156049
67.3390	644	1.452526
67.3500	998	1.259389
67.3620	686	0.892805
67.3740	229	0.919646
67.3850	393	1.300801
67.3970	902	1.381301
67.4080	905	0.999877
67.4210	396	0.835369
67.4320	228	1.130348
67.4440	683	1.427049
67.4560	998	1.230358
67.4680	645	0.869741
67.4790	215	0.924719
67.4910	431	1.277603
67.5030	930	1.299237
67.5150	874	0.941547
67.5260	357	0.816462
67.5390	248	1.137254
67.5500	729	1.409974
67.5620	993	1.180789
67.5730	595	0.846096
67.5860	205	0.960499
67.5970	479	1.341431
67.6090	956	1.315372
67.6200	832	0.945592
67.6330	317	0.844644
67.6440	277	1.179381
67.6550	781	1.418221
67.6680	979	1.158172
67.6790	537	0.882077
67.6910	201	1.078768
67.7020	537	1.429440
67.7150	979	1.333631
67.7260	780	0.949771
67.7380	276	0.887888
67.7490	318	1.240818
67.7620	835	1.440011
67.7730	954	1.140986
67.7850	473	0.886190
67.7970	206	1.117431
67.8090	604	1.446626
67.8200	994	1.291191
67.8320	716	0.912874
67.8440	240	0.900917
67.8560	373	1.282319
67.8670	889	1.388944
67.8790	915	1.011632
67.8910	406	0.823546
67.9020	225	1.114593
67.9140	679	1.420120
67.9260	998	1.227945
67.9380	641	0.870054
67.9490	213	0.933546
67.9610	442	1.274206
67.9730	938	1.279972
67.9850	859	0.928049
67.9960	339	0.829826
68.0090	262	1.157480
68.0200	759	1.408008
68.0320	985	1.165190
68.0430	556	0.850700
68.0560	201	0.975964
68.0670	525	1.317831
